place,type,country,region,latitude,longitude,observation_time,temperature,weather_code,weather_desc,wind_speed,wind_degree,wind_direction,pressure,precipitation,humidity,cloud_cover,feels_like,uv_index,visibility,iso3
San Jose,City,United States of America,California,37.339,-121.894,2022-04-01,10.0,113.0,Clear,0.0,0.0,N,1013.0,0.0,80.0,0.0,10.0,1.0,16.0,USA
San Juan,City,Argentina,San Juan,-31.538,-68.536,2022-03-28,21.0,113.0,Clear,3.0,327.0,NNW,1010.0,0.0,23.0,0.0,21.0,1.0,10.0,ARG
San Juan,City,Argentina,San Juan,-31.538,-68.536,2022-03-29,20.0,113.0,Clear,5.0,233.0,SW,1004.0,0.0,32.0,0.0,20.0,1.0,10.0,ARG
San Juan,City,Argentina,San Juan,-31.538,-68.536,2022-03-30,9.0,113.0,Clear,18.0,172.0,S,1024.0,0.0,18.0,3.0,7.0,1.0,10.0,ARG
San Juan,City,Argentina,San Juan,-31.538,-68.536,2022-03-31,10.0,113.0,Clear,9.0,209.0,SSW,1021.0,0.0,23.0,2.0,9.0,1.0,10.0,ARG
San Juan,City,Argentina,San Juan,-31.538,-68.536,2022-04-01,11.0,113.0,Clear,7.0,354.0,N,1019.0,0.0,30.0,0.0,10.0,1.0,10.0,ARG
San Marino,City,San Marino,San Marino,43.933,12.45,2022-03-28,5.0,113.0,Clear,6.0,210.0,SSW,1027.0,0.0,81.0,0.0,4.0,1.0,7.0,SMR
San Marino,City,San Marino,San Marino,43.933,12.45,2022-03-29,11.0,113.0,Sunny,0.0,153.0,SSE,1016.0,0.0,62.0,0.0,11.0,4.0,10.0,SMR
San Marino,City,San Marino,San Marino,43.933,12.45,2022-03-30,7.0,113.0,Sunny,4.0,200.0,SSW,1006.0,0.0,87.0,0.0,5.0,3.0,10.0,SMR
San Marino,City,San Marino,San Marino,43.933,12.45,2022-03-31,10.0,296.0,"Light Rain, Mist",7.0,290.0,WNW,992.0,0.9,82.0,75.0,9.0,3.0,3.0,SMR
San Marino,City,San Marino,San Marino,43.933,12.45,2022-04-01,16.0,116.0,Partly cloudy,7.0,180.0,S,994.0,0.0,63.0,50.0,16.0,4.0,10.0,SMR
San Salvador,City,El Salvador,San Salvador,13.709,-89.203,2022-03-28,25.0,116.0,Partly cloudy,5.0,310.0,NW,1013.0,0.0,55.0,46.0,26.0,1.0,10.0,SLV
San Salvador,City,El Salvador,San Salvador,13.709,-89.203,2022-03-29,22.0,116.0,Partly cloudy,5.0,340.0,NNW,1013.0,0.0,72.0,28.0,22.0,1.0,10.0,SLV
San Salvador,City,El Salvador,San Salvador,13.709,-89.203,2022-03-30,21.0,116.0,Partly cloudy,3.0,204.0,SSW,1012.0,0.0,83.0,41.0,21.0,1.0,10.0,SLV
San Salvador,City,El Salvador,San Salvador,13.709,-89.203,2022-03-31,23.0,113.0,Clear,3.0,285.0,WNW,1010.0,0.0,78.0,12.0,25.0,1.0,10.0,SLV
San Salvador,City,El Salvador,San Salvador,13.709,-89.203,2022-04-01,21.0,113.0,Clear,1.0,39.0,NE,1012.0,0.0,76.0,18.0,21.0,1.0,10.0,SLV
Sanaa,City,Yemen,San,15.355,44.207,2022-03-28,10.0,113.0,Clear,9.0,62.0,ENE,1022.0,0.0,30.0,0.0,9.0,1.0,10.0,YEM
Sanaa,City,Yemen,San,15.355,44.207,2022-03-29,16.0,113.0,Sunny,13.0,96.0,E,1021.0,0.0,27.0,0.0,16.0,5.0,10.0,YEM
Sanaa,City,Yemen,San,15.355,44.207,2022-03-30,16.0,113.0,Sunny,9.0,101.0,ESE,1020.0,0.0,23.0,0.0,16.0,5.0,10.0,YEM
Sanaa,City,Yemen,San,15.355,44.207,2022-03-31,21.0,113.0,Sunny,6.0,104.0,ESE,1018.0,0.0,16.0,0.0,21.0,6.0,10.0,YEM
Sanaa,City,Yemen,San,15.355,44.207,2022-04-01,25.0,113.0,Sunny,4.0,119.0,ESE,1015.0,0.0,10.0,0.0,24.0,7.0,10.0,YEM
Santiago,City,Chile,Region Metropolitana,-33.45,-70.667,2022-03-28,13.0,113.0,Clear,1.0,264.0,W,1015.0,0.0,34.0,13.0,13.0,1.0,10.0,CHL
Santiago,City,Chile,Region Metropolitana,-33.45,-70.667,2022-03-29,12.0,113.0,Clear,7.0,160.0,SSE,1018.0,0.0,67.0,0.0,12.0,1.0,10.0,CHL
Santiago,City,Chile,Region Metropolitana,-33.45,-70.667,2022-03-30,10.0,113.0,Clear,0.0,81.0,E,1016.0,0.0,50.0,0.0,10.0,1.0,10.0,CHL
Santiago,City,Chile,Region Metropolitana,-33.45,-70.667,2022-03-31,10.0,113.0,Clear,6.0,290.0,WNW,1016.0,0.0,43.0,0.0,10.0,1.0,10.0,CHL
Santiago,City,Chile,Region Metropolitana,-33.45,-70.667,2022-04-01,10.0,113.0,Sunny,0.0,82.0,E,1013.0,0.0,46.0,0.0,10.0,1.0,8.0,CHL
Santo Domingo,City,Dominican Republic,Distrito Nacional,18.467,-69.9,2022-03-28,22.0,116.0,Partly cloudy,0.0,0.0,N,1017.0,0.6,94.0,75.0,25.0,1.0,10.0,DOM
Santo Domingo,City,Dominican Republic,Distrito Nacional,18.467,-69.9,2022-03-29,22.0,116.0,Partly cloudy,7.0,350.0,N,1016.0,0.0,94.0,75.0,25.0,1.0,10.0,DOM
Santo Domingo,City,Dominican Republic,Distrito Nacional,18.467,-69.9,2022-03-30,22.0,116.0,Partly cloudy,7.0,10.0,N,1016.0,0.0,100.0,75.0,25.0,1.0,10.0,DOM
Santo Domingo,City,Dominican Republic,Distrito Nacional,18.467,-69.9,2022-03-31,20.0,113.0,Clear,14.0,8.0,N,1016.0,0.0,90.0,21.0,20.0,1.0,10.0,DOM
Santo Domingo,City,Dominican Republic,Distrito Nacional,18.467,-69.9,2022-04-01,21.0,116.0,Partly cloudy,13.0,20.0,NNE,1017.0,0.0,100.0,25.0,21.0,1.0,10.0,DOM
Sao Tome,City,Sao Tome and Principe,Sao Tome,0.333,6.733,2022-03-28,28.0,116.0,Partly cloudy,11.0,221.0,SW,1009.0,0.0,80.0,46.0,33.0,1.0,10.0,STP
Sao Tome,City,Sao Tome and Principe,Sao Tome,0.333,6.733,2022-03-29,27.0,116.0,Partly cloudy,9.0,208.0,SSW,1011.0,0.0,79.0,42.0,29.0,7.0,10.0,STP
Sao Tome,City,Sao Tome and Principe,Sao Tome,0.333,6.733,2022-03-30,26.0,113.0,Sunny,9.0,181.0,S,1008.0,0.0,83.0,17.0,29.0,7.0,10.0,STP
Sao Tome,City,Sao Tome and Principe,Sao Tome,0.333,6.733,2022-03-31,28.0,113.0,Sunny,6.0,160.0,SSE,1009.0,0.0,75.0,13.0,31.0,7.0,10.0,STP
Sao Tome,City,Sao Tome and Principe,Sao Tome,0.333,6.733,2022-04-01,28.0,113.0,Sunny,8.0,193.0,SSW,1012.0,0.0,75.0,22.0,31.0,7.0,10.0,STP
Sarajevo,City,Bosnia and Herzegovina,,43.85,18.383,2022-03-28,1.0,113.0,Clear,0.0,147.0,SSE,1027.0,0.0,86.0,0.0,0.0,1.0,10.0,BIH
Sarajevo,City,Bosnia and Herzegovina,,43.85,18.383,2022-03-29,9.0,113.0,Sunny,0.0,217.0,SW,1016.0,0.0,50.0,0.0,8.0,4.0,10.0,BIH
Sarajevo,City,Bosnia and Herzegovina,,43.85,18.383,2022-03-30,6.0,113.0,Sunny,0.0,205.0,SSW,1009.0,0.0,81.0,0.0,4.0,4.0,10.0,BIH
Sarajevo,City,Bosnia and Herzegovina,,43.85,18.383,2022-03-31,12.0,296.0,"Light Rain, Rain",24.0,150.0,SSE,996.0,9.5,82.0,75.0,10.0,2.0,10.0,BIH
Sarajevo,City,Bosnia and Herzegovina,,43.85,18.383,2022-04-01,12.0,116.0,Partly cloudy,11.0,150.0,SSE,996.0,0.2,67.0,75.0,11.0,2.0,10.0,BIH
Seoul,City,South Korea,,37.566,127.0,2022-03-28,12.0,116.0,Partly cloudy,2.0,250.0,WSW,1027.0,0.0,16.0,25.0,12.0,4.0,10.0,KOR
Seoul,City,South Korea,,37.566,127.0,2022-03-29,16.0,116.0,Partly cloudy,11.0,360.0,N,1023.0,0.0,36.0,25.0,16.0,5.0,10.0,KOR
Seoul,City,South Korea,,37.566,127.0,2022-03-30,14.0,116.0,Partly cloudy,6.0,320.0,NW,1019.0,0.0,72.0,75.0,14.0,4.0,10.0,KOR
Seoul,City,South Korea,,37.566,127.0,2022-03-31,14.0,116.0,Partly cloudy,17.0,340.0,NNW,1023.0,0.0,44.0,75.0,13.0,4.0,10.0,KOR
Seoul,City,South Korea,,37.566,127.0,2022-04-01,10.0,113.0,Clear,11.0,290.0,WNW,1028.0,0.0,37.0,0.0,8.0,1.0,10.0,KOR
Singapore,City,Singapore,,1.293,103.856,2022-03-28,31.0,116.0,Partly cloudy,15.0,10.0,N,1011.0,0.0,71.0,75.0,38.0,7.0,10.0,SGP
Singapore,City,Singapore,,1.293,103.856,2022-03-29,32.0,116.0,Partly cloudy,22.0,10.0,N,1006.0,0.1,67.0,75.0,38.0,7.0,10.0,SGP
Singapore,City,Singapore,,1.293,103.856,2022-03-30,31.0,302.0,Rain Shower,17.0,130.0,SE,1006.0,0.1,71.0,50.0,37.0,6.0,10.0,SGP
Singapore,City,Singapore,,1.293,103.856,2022-03-31,29.0,116.0,Partly cloudy,0.0,243.0,WSW,1007.0,0.1,75.0,75.0,32.0,6.0,10.0,SGP
Singapore,City,Singapore,,1.293,103.856,2022-04-01,28.0,116.0,Partly cloudy,0.0,262.0,W,1007.0,0.0,79.0,50.0,31.0,7.0,10.0,SGP
Skopje,City,Macedonia,Karpos,42.0,21.433,2022-03-28,3.0,113.0,Clear,4.0,80.0,E,1027.0,0.0,75.0,0.0,2.0,1.0,10.0,MKD
Skopje,City,Macedonia,Karpos,42.0,21.433,2022-03-29,12.0,116.0,Partly cloudy,0.0,0.0,N,1018.0,0.0,71.0,50.0,12.0,4.0,10.0,MKD
Skopje,City,Macedonia,Karpos,42.0,21.433,2022-03-30,9.0,113.0,Sunny,0.0,0.0,N,1013.0,0.0,76.0,0.0,9.0,4.0,10.0,MKD
Skopje,City,Macedonia,Karpos,42.0,21.433,2022-03-31,15.0,122.0,Overcast,22.0,140.0,SE,1004.0,0.6,67.0,100.0,15.0,3.0,10.0,MKD
Skopje,City,Macedonia,Karpos,42.0,21.433,2022-04-01,17.0,296.0,Light Rain,11.0,310.0,NW,998.0,1.0,68.0,100.0,17.0,3.0,10.0,MKD
Sofia,City,Bulgaria,Grad Sofiya,42.683,23.317,2022-03-28,1.0,113.0,Clear,7.0,140.0,SE,1027.0,0.0,80.0,0.0,1.0,1.0,10.0,BGR
Sofia,City,Bulgaria,Grad Sofiya,42.683,23.317,2022-03-29,12.0,113.0,Sunny,0.0,252.0,WSW,1016.0,0.0,50.0,0.0,11.0,4.0,10.0,BGR
Sofia,City,Bulgaria,Grad Sofiya,42.683,23.317,2022-03-30,11.0,113.0,Sunny,6.0,280.0,W,1012.0,0.0,54.0,0.0,11.0,4.0,10.0,BGR
Sofia,City,Bulgaria,Grad Sofiya,42.683,23.317,2022-03-31,17.0,116.0,Partly cloudy,35.0,210.0,SSW,1004.0,0.0,45.0,50.0,17.0,5.0,10.0,BGR
Sofia,City,Bulgaria,Grad Sofiya,42.683,23.317,2022-04-01,18.0,122.0,Overcast,11.0,310.0,NW,997.0,0.0,42.0,100.0,18.0,5.0,8.0,BGR
Sri Jayewardenepura Kotte,City,Sri Lanka,Western,6.883,79.907,2022-03-28,29.0,116.0,Partly cloudy,7.0,140.0,SE,1012.0,0.0,89.0,50.0,33.0,7.0,10.0,LKA
Sri Jayewardenepura Kotte,City,Sri Lanka,Western,6.883,79.907,2022-03-28,29.0,116.0,Partly cloudy,7.0,140.0,SE,1012.0,0.0,89.0,50.0,33.0,7.0,10.0,LKA
Sri Jayewardenepura Kotte,City,Sri Lanka,Western,6.883,79.907,2022-03-29,31.0,116.0,Partly cloudy,19.0,250.0,WSW,1010.0,0.0,75.0,25.0,35.0,8.0,10.0,LKA
Sri Jayewardenepura Kotte,City,Sri Lanka,Western,6.883,79.907,2022-03-29,31.0,116.0,Partly cloudy,19.0,250.0,WSW,1010.0,0.0,75.0,25.0,35.0,8.0,10.0,LKA
Sri Jayewardenepura Kotte,City,Sri Lanka,Western,6.883,79.907,2022-03-30,32.0,116.0,Partly cloudy,22.0,240.0,WSW,1010.0,0.3,71.0,25.0,39.0,7.0,10.0,LKA
Sri Jayewardenepura Kotte,City,Sri Lanka,Western,6.883,79.907,2022-03-30,32.0,116.0,Partly cloudy,22.0,240.0,WSW,1010.0,0.3,71.0,25.0,39.0,7.0,10.0,LKA
Sri Jayewardenepura Kotte,City,Sri Lanka,Western,6.883,79.907,2022-03-31,31.0,113.0,Sunny,17.0,245.0,WSW,1009.0,0.0,61.0,18.0,36.0,8.0,10.0,LKA
Sri Jayewardenepura Kotte,City,Sri Lanka,Western,6.883,79.907,2022-03-31,31.0,113.0,Sunny,17.0,245.0,WSW,1009.0,0.0,61.0,18.0,36.0,8.0,10.0,LKA
Sri Jayewardenepura Kotte,City,Sri Lanka,Western,6.883,79.907,2022-04-01,30.0,176.0,Patchy rain possible,18.0,224.0,SW,1008.0,0.1,66.0,89.0,34.0,7.0,10.0,LKA
Sri Jayewardenepura Kotte,City,Sri Lanka,Western,6.883,79.907,2022-04-01,30.0,176.0,Patchy rain possible,18.0,224.0,SW,1008.0,0.1,66.0,89.0,34.0,7.0,10.0,LKA
Stanley,City,United Kingdom,Wiltshire,51.452,-2.052,2022-03-28,4.0,116.0,Partly cloudy,6.0,54.0,NE,1026.0,0.0,94.0,34.0,3.0,1.0,10.0,GBR
Stanley,City,United Kingdom,Wiltshire,51.452,-2.052,2022-03-29,8.0,266.0,Light drizzle,12.0,62.0,ENE,1012.0,0.2,96.0,100.0,6.0,2.0,2.0,GBR
Stanley,City,United Kingdom,Wiltshire,51.452,-2.052,2022-03-30,7.0,116.0,Partly cloudy,9.0,22.0,NNE,1008.0,0.0,90.0,58.0,5.0,3.0,10.0,GBR
Stanley,City,United Kingdom,Wiltshire,51.452,-2.052,2022-03-31,3.0,119.0,Cloudy,31.0,13.0,NNE,1011.0,0.0,72.0,83.0,-2.0,1.0,10.0,GBR
Stanley,City,United Kingdom,Wiltshire,51.452,-2.052,2022-04-01,7.0,116.0,Partly cloudy,30.0,17.0,NNE,1020.0,0.0,47.0,44.0,2.0,3.0,10.0,GBR
Stockholm,City,Sweden,Stockholms Lan,59.333,18.05,2022-03-28,8.0,113.0,Clear,26.0,260.0,W,1003.0,0.0,53.0,0.0,4.0,1.0,10.0,SWE
Stockholm,City,Sweden,Stockholms Lan,59.333,18.05,2022-03-29,-2.0,326.0,Snow Shower,13.0,360.0,N,1007.0,0.0,74.0,25.0,-7.0,1.0,10.0,SWE
Stockholm,City,Sweden,Stockholms Lan,59.333,18.05,2022-03-30,-2.0,113.0,Sunny,15.0,290.0,WNW,1007.0,0.0,46.0,0.0,-7.0,2.0,10.0,SWE
Stockholm,City,Sweden,Stockholms Lan,59.333,18.05,2022-03-31,3.0,116.0,Partly cloudy,0.0,320.0,NW,1010.0,0.0,41.0,25.0,2.0,2.0,10.0,SWE
Stockholm,City,Sweden,Stockholms Lan,59.333,18.05,2022-04-01,1.0,116.0,Partly cloudy,6.0,50.0,NE,1018.0,0.2,64.0,25.0,-3.0,1.0,10.0,SWE
Sucre,City,Bolivia,Chuquisaca,-19.043,-65.259,2022-03-28,14.0,176.0,Patchy rain possible,6.0,60.0,ENE,1017.0,0.1,78.0,77.0,14.0,1.0,10.0,BOL
Sucre,City,Bolivia,Chuquisaca,-19.043,-65.259,2022-03-28,14.0,176.0,Patchy rain possible,6.0,60.0,ENE,1017.0,0.1,78.0,77.0,14.0,1.0,10.0,BOL
Sucre,City,Bolivia,Chuquisaca,-19.043,-65.259,2022-03-29,12.0,113.0,Clear,4.0,352.0,N,1013.0,0.0,73.0,9.0,12.0,1.0,10.0,BOL
Sucre,City,Bolivia,Chuquisaca,-19.043,-65.259,2022-03-29,12.0,113.0,Clear,4.0,352.0,N,1013.0,0.0,73.0,9.0,12.0,1.0,10.0,BOL
Sucre,City,Bolivia,Chuquisaca,-19.043,-65.259,2022-03-30,12.0,113.0,Clear,4.0,12.0,NNE,1010.0,0.0,61.0,3.0,12.0,1.0,10.0,BOL
Sucre,City,Bolivia,Chuquisaca,-19.043,-65.259,2022-03-30,12.0,113.0,Clear,4.0,12.0,NNE,1010.0,0.0,61.0,3.0,12.0,1.0,10.0,BOL
Sucre,City,Bolivia,Chuquisaca,-19.043,-65.259,2022-03-31,11.0,176.0,Patchy rain possible,9.0,17.0,NNE,1013.0,0.1,89.0,67.0,10.0,1.0,10.0,BOL
Sucre,City,Bolivia,Chuquisaca,-19.043,-65.259,2022-03-31,11.0,176.0,Patchy rain possible,9.0,17.0,NNE,1013.0,0.1,89.0,67.0,10.0,1.0,10.0,BOL
Sucre,City,Bolivia,Chuquisaca,-19.043,-65.259,2022-04-01,7.0,119.0,Cloudy,6.0,38.0,NE,1020.0,0.0,87.0,76.0,6.0,1.0,10.0,BOL
Sucre,City,Bolivia,Chuquisaca,-19.043,-65.259,2022-04-01,7.0,119.0,Cloudy,6.0,38.0,NE,1020.0,0.0,87.0,76.0,6.0,1.0,10.0,BOL
Sultan,City,USA United States of America,Washington,47.867,-121.772,2022-03-28,13.0,176.0,Patchy rain possible,4.0,266.0,W,1004.0,0.1,92.0,100.0,13.0,3.0,10.0,USA
Sultan,City,USA United States of America,Washington,47.867,-121.772,2022-03-29,8.0,248.0,Fog,1.0,212.0,SSW,1014.0,0.0,98.0,100.0,8.0,1.0,0.0,USA
Sultan,City,USA United States of America,Washington,47.867,-121.772,2022-03-30,8.0,248.0,Fog,4.0,228.0,SW,1018.0,0.1,98.0,100.0,8.0,1.0,0.0,USA
Sultan,City,USA United States of America,Washington,47.867,-121.772,2022-03-31,-3.0,296.0,Light rain,2.0,325.0,NW,1023.0,1.6,99.0,100.0,-3.0,1.0,9.0,USA
Sultan,City,USA United States of America,Washington,47.867,-121.772,2022-04-01,2.0,119.0,Cloudy,2.0,126.0,SE,1021.0,0.0,88.0,77.0,2.0,1.0,10.0,USA
Suva,City,Fiji Islands,Central,-18.133,178.417,2022-03-28,31.0,116.0,Partly cloudy,13.0,80.0,E,1007.0,0.0,63.0,50.0,37.0,8.0,10.0,FJI
Suva,City,Fiji Islands,Central,-18.133,178.417,2022-03-29,27.0,116.0,Partly cloudy,0.0,84.0,E,1010.0,0.0,84.0,75.0,30.0,1.0,10.0,FJI
Suva,City,Fiji Islands,Central,-18.133,178.417,2022-03-30,27.0,116.0,Partly cloudy,0.0,0.0,N,1008.0,0.3,89.0,75.0,31.0,1.0,10.0,FJI
Suva,City,Fiji Islands,Central,-18.133,178.417,2022-03-31,26.0,296.0,Light Rain Shower,17.0,50.0,NE,1010.0,0.0,94.0,75.0,30.0,1.0,10.0,FJI
Suva,City,Fiji Islands,Central,-18.133,178.417,2022-04-01,25.0,116.0,Partly cloudy,7.0,330.0,NNW,1012.0,0.0,94.0,75.0,28.0,1.0,10.0,FJI
Tallinn,City,Estonia,Harjumaa,59.434,24.728,2022-03-28,4.0,113.0,Clear,24.0,250.0,WSW,996.0,0.1,81.0,0.0,-1.0,1.0,10.0,EST
Tallinn,City,Estonia,Harjumaa,59.434,24.728,2022-03-29,-3.0,326.0,Snow Shower,9.0,30.0,NNE,1002.0,0.1,58.0,75.0,-8.0,1.0,10.0,EST
Tallinn,City,Estonia,Harjumaa,59.434,24.728,2022-03-30,0.0,116.0,Partly cloudy,28.0,280.0,W,1003.0,0.1,59.0,50.0,-7.0,1.0,10.0,EST
Tallinn,City,Estonia,Harjumaa,59.434,24.728,2022-03-31,-1.0,116.0,Partly cloudy,0.0,313.0,NW,1009.0,0.0,64.0,50.0,-3.0,2.0,10.0,EST
Tallinn,City,Estonia,Harjumaa,59.434,24.728,2022-04-01,2.0,116.0,Partly cloudy,13.0,360.0,N,1016.0,0.0,55.0,50.0,-1.0,1.0,10.0,EST
Tarawa,City,Kiribati,,-0.883,169.533,2022-03-28,26.0,116.0,Partly cloudy,10.0,87.0,E,1008.0,0.0,68.0,27.0,28.0,7.0,10.0,KIR
Tarawa,City,Kiribati,,-0.883,169.533,2022-03-29,26.0,116.0,Partly cloudy,14.0,96.0,E,1009.0,0.0,72.0,56.0,28.0,1.0,10.0,KIR
Tarawa,City,Kiribati,,-0.883,169.533,2022-03-30,26.0,119.0,Cloudy,15.0,93.0,E,1009.0,0.0,72.0,63.0,29.0,1.0,10.0,KIR
Tarawa,City,Kiribati,,-0.883,169.533,2022-03-31,27.0,116.0,Partly cloudy,20.0,40.0,NE,1009.0,0.0,71.0,51.0,29.0,1.0,10.0,KIR
Tarawa,City,Kiribati,,-0.883,169.533,2022-04-01,27.0,116.0,Partly cloudy,25.0,93.0,E,1009.0,0.0,77.0,25.0,30.0,1.0,10.0,KIR
Tashkent,City,Uzbekistan,Toshkent,41.317,69.25,2022-03-28,9.0,113.0,Sunny,11.0,60.0,ENE,1020.0,0.0,62.0,0.0,8.0,3.0,7.0,UZB
Tashkent,City,Uzbekistan,Toshkent,41.317,69.25,2022-03-29,5.0,116.0,Partly cloudy,11.0,260.0,W,1034.0,0.2,70.0,37.0,2.0,2.0,10.0,UZB
Tashkent,City,Uzbekistan,Toshkent,41.317,69.25,2022-03-30,14.0,113.0,Sunny,7.0,20.0,NNE,1031.0,0.0,33.0,0.0,14.0,4.0,10.0,UZB
Tashkent,City,Uzbekistan,Toshkent,41.317,69.25,2022-03-31,20.0,113.0,Sunny,11.0,260.0,W,1022.0,0.0,24.0,0.0,20.0,6.0,7.0,UZB
Tashkent,City,Uzbekistan,Toshkent,41.317,69.25,2022-04-01,24.0,113.0,Sunny,4.0,130.0,SE,1019.0,0.0,21.0,0.0,23.0,6.0,10.0,UZB
Tbilisi,City,Georgia,Dushet'is Raioni,41.725,44.791,2022-03-28,3.0,116.0,Partly cloudy,46.0,320.0,NW,1019.0,0.0,75.0,25.0,0.0,1.0,10.0,GEO
Tbilisi,City,Georgia,Dushet'is Raioni,41.725,44.791,2022-03-29,8.0,113.0,Sunny,0.0,130.0,SE,1030.0,0.0,36.0,0.0,8.0,2.0,10.0,GEO
Tbilisi,City,Georgia,Dushet'is Raioni,41.725,44.791,2022-03-30,12.0,113.0,Sunny,7.0,270.0,W,1020.0,0.0,32.0,0.0,12.0,3.0,10.0,GEO
Tbilisi,City,Georgia,Dushet'is Raioni,41.725,44.791,2022-03-31,18.0,113.0,Sunny,17.0,300.0,WNW,1021.0,0.0,30.0,0.0,18.0,4.0,10.0,GEO
Tbilisi,City,Georgia,Dushet'is Raioni,41.725,44.791,2022-04-01,20.0,113.0,Sunny,7.0,260.0,W,1020.0,0.0,30.0,0.0,20.0,5.0,10.0,GEO
Tegucigalpa,City,Honduras,Francisco Morazan,14.1,-87.217,2022-03-28,20.0,116.0,Partly cloudy,22.0,360.0,N,1022.0,0.0,78.0,75.0,20.0,1.0,10.0,HND
Tegucigalpa,City,Honduras,Francisco Morazan,14.1,-87.217,2022-03-29,18.0,116.0,Partly cloudy,0.0,0.0,N,1020.0,0.0,83.0,25.0,18.0,1.0,10.0,HND
Tegucigalpa,City,Honduras,Francisco Morazan,14.1,-87.217,2022-03-30,21.0,116.0,Partly cloudy,0.0,0.0,N,1020.0,0.0,78.0,75.0,21.0,1.0,10.0,HND
Tegucigalpa,City,Honduras,Francisco Morazan,14.1,-87.217,2022-03-31,22.0,116.0,Partly cloudy,6.0,180.0,S,1017.0,0.0,78.0,75.0,25.0,1.0,10.0,HND
Tegucigalpa,City,Honduras,Francisco Morazan,14.1,-87.217,2022-04-01,17.0,116.0,Partly cloudy,0.0,0.0,N,1019.0,0.0,77.0,50.0,17.0,1.0,10.0,HND
Tehran,City,Iran,Tehran,35.726,51.33,2022-03-28,7.0,113.0,Sunny,30.0,260.0,W,1019.0,0.0,39.0,0.0,4.0,3.0,10.0,IRN
Tehran,City,Iran,Tehran,35.726,51.33,2022-03-29,13.0,113.0,Sunny,19.0,160.0,SSE,1027.0,0.0,26.0,0.0,12.0,4.0,10.0,IRN
Tehran,City,Iran,Tehran,35.726,51.33,2022-03-30,17.0,113.0,Sunny,7.0,170.0,S,1025.0,0.0,14.0,0.0,17.0,5.0,10.0,IRN
Tehran,City,Iran,Tehran,35.726,51.33,2022-03-31,21.0,116.0,Partly cloudy,15.0,220.0,SW,1022.0,0.0,12.0,75.0,21.0,6.0,10.0,IRN
Tehran,City,Iran,Tehran,35.726,51.33,2022-04-01,24.0,113.0,Sunny,44.0,270.0,W,1021.0,0.0,9.0,0.0,23.0,6.0,10.0,IRN
The Hague,City,Netherlands,South Holland,52.077,4.299,2022-03-28,4.0,113.0,Clear,9.0,50.0,NE,1026.0,0.0,100.0,0.0,2.0,1.0,10.0,NLD
The Hague,City,Netherlands,South Holland,52.077,4.299,2022-03-28,4.0,113.0,Clear,9.0,50.0,NE,1026.0,0.0,100.0,0.0,2.0,1.0,10.0,NLD
The Hague,City,Netherlands,South Holland,52.077,4.299,2022-03-29,6.0,143.0,Mist,13.0,50.0,NE,1014.0,0.0,100.0,100.0,3.0,3.0,2.0,NLD
The Hague,City,Netherlands,South Holland,52.077,4.299,2022-03-29,6.0,143.0,Mist,13.0,50.0,NE,1014.0,0.0,100.0,100.0,3.0,3.0,2.0,NLD
The Hague,City,Netherlands,South Holland,52.077,4.299,2022-03-30,6.0,113.0,Sunny,6.0,60.0,ENE,1006.0,0.0,87.0,0.0,4.0,3.0,10.0,NLD
The Hague,City,Netherlands,South Holland,52.077,4.299,2022-03-30,6.0,113.0,Sunny,6.0,60.0,ENE,1006.0,0.0,87.0,0.0,4.0,3.0,10.0,NLD
The Hague,City,Netherlands,South Holland,52.077,4.299,2022-03-31,4.0,122.0,Overcast,20.0,360.0,N,1001.0,0.1,81.0,100.0,0.0,2.0,10.0,NLD
The Hague,City,Netherlands,South Holland,52.077,4.299,2022-03-31,4.0,122.0,Overcast,20.0,360.0,N,1001.0,0.1,81.0,100.0,0.0,2.0,10.0,NLD
The Hague,City,Netherlands,South Holland,52.077,4.299,2022-04-01,4.0,116.0,Partly cloudy,30.0,40.0,NE,1011.0,0.0,65.0,75.0,-2.0,1.0,10.0,NLD
The Hague,City,Netherlands,South Holland,52.077,4.299,2022-04-01,4.0,116.0,Partly cloudy,30.0,40.0,NE,1011.0,0.0,65.0,75.0,-2.0,1.0,10.0,NLD
The Valley,City,Anguilla,,18.217,-63.05,2022-03-28,25.0,116.0,Partly cloudy,0.0,139.0,SE,1017.0,0.3,83.0,25.0,27.0,1.0,9.0,AIA
The Valley,City,Anguilla,,18.217,-63.05,2022-03-29,25.0,116.0,Partly cloudy,7.0,60.0,ENE,1017.0,0.7,83.0,25.0,27.0,1.0,10.0,AIA
The Valley,City,Anguilla,,18.217,-63.05,2022-03-30,25.0,116.0,Partly cloudy,15.0,40.0,NE,1016.0,0.0,74.0,25.0,27.0,1.0,10.0,AIA
The Valley,City,Anguilla,,18.217,-63.05,2022-03-31,25.0,116.0,Partly cloudy,26.0,60.0,ENE,1015.0,0.0,69.0,25.0,27.0,1.0,10.0,AIA
The Valley,City,Anguilla,,18.217,-63.05,2022-04-01,25.0,116.0,Partly cloudy,22.0,70.0,ENE,1018.0,0.0,74.0,25.0,27.0,1.0,10.0,AIA
Thimphu,City,Bhutan,Thimphu,27.483,89.6,2022-03-28,8.0,113.0,Sunny,4.0,115.0,ESE,1017.0,0.0,63.0,12.0,8.0,3.0,10.0,BTN
